Date,Stock,Open,High,Low,Close
2020-01-25,INTC,64.715,66.5,64.63499999999999,65.895
2020-01-26,INTC,66.61000000000001,67.5,65.76999999999998,66.5
2020-01-27,INTC,66.72,67.42,65.6,65.69
2020-01-28,INTC,66.5,67.58,65.94,67.31
2020-01-29,INTC,67.63,68.06,66.17,66.33
2020-01-30,INTC,65.64,66.5,64.93,66.47
2020-01-31,INTC,65.8,65.98,63.67,63.93
2020-02-01,INTC,65.72,66.24000000000001,64.30000000000001,65.2
2020-02-02,INTC,65.11500000000001,65.55,64.60999999999999,64.94
2020-02-03,INTC,64.46,65.04,64.3,64.42
2020-02-04,INTC,65.77,66.06,64.92,65.46
2020-02-05,INTC,66.69,67.6,66.13,67.34
2020-02-06,INTC,67.3,67.4,66.77,67.09
2020-02-07,INTC,66.86,67.3,66.01,66.02
2020-02-08,INTC,67.08000000000001,67.35000000000001,66.39,66.55499999999999
2020-02-09,INTC,67.08000000000001,67.35000000000001,66.39,66.55499999999999
2020-02-10,INTC,67.215,67.89999999999999,66.94,67.435
2020-02-11,INTC,66.83,67.71,66.57,67.41
2020-02-12,INTC,67.6,68.09,67.31,67.46
2020-02-13,INTC,66.99,67.65,66.74,67.44
2020-02-14,INTC,67.52,67.86,66.82,67.27
2020-02-15,INTC,67.255,67.75500000000001,66.78,67.35499999999999
2020-02-16,INTC,67.255,67.75500000000001,66.78,67.35499999999999
2020-02-17,INTC,66.525,66.945,66.03,66.625
2020-02-18,INTC,66.66,66.69,65.88,66.14
2020-02-19,INTC,66.39,67.2,66.18,67.11
2020-02-20,INTC,67.04,67.29,64.56,65.45
2020-02-21,INTC,66.715,67.245,65.37,66.28
2020-02-22,INTC,66.715,67.245,65.37,66.28
2020-02-23,INTC,61.8,62.525000000000006,60.38999999999999,61.76
2020-02-24,INTC,61.61,62.77,61.32,61.76
2020-02-25,INTC,61.99,62.28,59.46,61.76
2020-02-26,INTC,60.11,60.82,59.27,55.675
2020-02-27,INTC,57.93,58.51,55.8,55.83
2020-02-28,INTC,54.3,56.38,53.6,55.52
2020-02-29,INTC,56.11500000000001,57.44500000000001,54.7,55.675
2020-03-01,INTC,56.91,58.620000000000005,54.959999999999994,57.075
2020-03-02,INTC,55.79,58.22,54.52,58.18
2020-03-03,INTC,58.03,59.02,55.4,55.97
2020-03-04,INTC,57.01,58.71,56.16,58.68
2020-03-05,INTC,57.06,58.66,56.61,56.96
2020-03-06,INTC,55.18,56.01,54.54,55.77
2020-03-07,INTC,56.120000000000005,57.33500000000001,55.575,56.364999999999995
2020-03-08,INTC,52.34,53.355000000000004,50.21499999999999,52.415
2020-03-09,INTC,51.92,52.71,50.0,50.85
2020-03-10,INTC,52.76,54.0,50.43,53.98
2020-03-11,INTC,52.39,53.54,51.01,51.66
2020-03-12,INTC,47.99,50.09,45.37,45.54
2020-03-13,INTC,48.26,55.0,47.74,54.43
2020-03-14,INTC,48.12500000000001,52.54500000000001,46.555,49.98499999999999
2020-03-15,INTC,46.635,51.94,44.41499999999999,47.345
2020-03-16,INTC,47.51,52.25,43.63,44.61
2020-03-17,INTC,45.76,51.63,45.2,50.08
2020-03-18,INTC,46.71,50.05,45.2,47.61
2020-03-19,INTC,47.84,49.23,45.16,45.94
2020-03-20,INTC,46.51,49.42,45.47,45.83
2020-03-21,INTC,47.17500000000001,49.325,45.315,45.88499999999999
2020-03-22,INTC,49.58,52.565,48.629999999999995,50.989999999999995
2020-03-23,INTC,46.02,50.49,45.91,49.58
2020-03-24,INTC,53.14,54.64,51.35,52.4
2020-03-25,INTC,52.48,53.79,49.91,51.26
2020-03-26,INTC,51.74,55.95,51.66,55.54
2020-03-27,INTC,53.42,54.64,52.07,52.37
2020-03-28,INTC,52.58000000000001,55.29500000000001,51.864999999999995,53.95499999999999
2020-03-29,INTC,54.025000000000006,55.95,53.02499999999999,54.805
2020-03-30,INTC,52.99,56.1,52.83,55.49
2020-03-31,INTC,55.06,55.8,53.22,54.12
2020-04-01,INTC,52.5,54.69,51.43,51.88
2020-04-02,INTC,51.29,54.56,51.22,54.35
2020-04-03,INTC,53.85,55.13,52.73,54.13
2020-04-04,INTC,52.57000000000001,54.84500000000001,51.974999999999994,54.239999999999995
2020-04-05,INTC,58.285,60.13,57.16499999999999,58.415
2020-04-06,INTC,56.63,58.77,56.12,58.43
2020-04-07,INTC,59.94,61.49,58.21,58.4
2020-04-08,INTC,58.99,59.51,57.91,58.98
2020-04-09,INTC,59.36,59.72,56.06,57.14
2020-04-10,INTC,59.17500000000001,59.61500000000001,56.985,58.05999999999999
2020-04-11,INTC,59.17500000000001,59.61500000000001,56.985,58.05999999999999
2020-04-12,INTC,58.305,59.835,58.03999999999999,59.68
2020-04-13,INTC,56.57,58.77,56.57,58.7
2020-04-14,INTC,60.04,60.9,59.51,60.66
2020-04-15,INTC,59.74,59.83,58.39,58.87
2020-04-16,INTC,59.61,60.96,58.81,60.79
2020-04-17,INTC,62.02,62.13,59.83,60.36
2020-04-18,INTC,60.81500000000001,61.54500000000001,59.32,60.57499999999999
2020-04-19,INTC,58.695,59.32,57.41,57.769999999999996
2020-04-20,INTC,59.28,60.04,58.89,59.18
2020-04-21,INTC,58.11,58.6,55.93,56.36
2020-04-22,INTC,58.27,60.5,57.81,60.1
2020-04-23,INTC,59.67,60.1,58.81,59.04
2020-04-24,INTC,56.2,59.4,56.1,59.26
2020-04-25,INTC,57.93500000000001,59.75000000000001,57.455,59.14999999999999
2020-04-26,INTC,59.855000000000004,60.025,58.32499999999999,59.11
2020-04-27,INTC,59.72,59.83,58.39,59.47
2020-04-28,INTC,59.99,60.22,58.26,58.75
2020-04-29,INTC,59.44,62.03,59.32,61.8
2020-04-30,INTC,59.715,61.12500000000001,58.79,60.27499999999999
2020-05-01,INTC,58.83,59.32,57.31,57.47
2020-05-02,INTC,58.83,59.32,57.31,57.47
2020-05-03,INTC,57.955,58.685,57.33,58.370000000000005
2020-05-04,INTC,57.12,58.07,56.31,57.99
2020-05-05,INTC,58.79,59.3,58.35,58.75
2020-05-06,INTC,59.04,59.95,58.94,59.18
2020-05-07,INTC,59.93,60.1,58.92,59.17
2020-05-08,INTC,59.67,59.78,59.05,59.67
2020-05-09,INTC,59.80000000000001,59.94000000000001,58.985,59.419999999999995
2020-05-10,INTC,59.980000000000004,60.74,58.98499999999999,59.260000000000005
2020-05-11,INTC,59.74,60.84,59.71,60.13
2020-05-12,INTC,60.22,60.64,58.26,58.39
2020-05-13,INTC,58.45,59.23,56.9,57.74
2020-05-14,INTC,57.32,59.15,56.1,59.08
2020-05-15,INTC,57.885000000000005,59.190000000000005,56.5,58.41
2020-05-16,INTC,57.885000000000005,59.190000000000005,56.5,58.41
2020-05-17,INTC,59.935,61.025000000000006,59.60499999999999,60.105000000000004
2020-05-18,INTC,59.74,60.28,59.36,59.92
2020-05-19,INTC,60.13,61.77,59.85,60.29
2020-05-20,INTC,61.16,63.49,61.02,63.1
2020-05-21,INTC,63.1,63.8,61.82,61.98
2020-05-22,INTC,61.98,62.32,61.42,62.26
2020-05-23,INTC,62.540000000000006,63.06,61.620000000000005,62.11999999999999
2020-05-24,INTC,62.540000000000006,63.06,61.620000000000005,62.11999999999999
2020-05-25,INTC,63.0,63.865,61.59499999999999,62.95
2020-05-26,INTC,63.68,64.14,62.12,62.34
2020-05-27,INTC,62.32,63.59,61.07,63.56
2020-05-28,INTC,63.0,63.45,61.49,61.7
2020-05-29,INTC,61.9,63.66,61.62,62.93
2020-05-30,INTC,62.45,63.55500000000001,61.555,62.315
2020-05-31,INTC,62.095,62.415,61.24499999999999,61.989999999999995
2020-06-01,INTC,62.49,62.66,61.66,61.86
2020-06-02,INTC,61.7,62.17,60.83,62.12
2020-06-03,INTC,62.45,62.54,61.53,61.93
2020-06-04,INTC,61.74,63.47,61.34,62.97
2020-06-05,INTC,63.36,65.11,63.16,64.34
2020-06-06,INTC,62.55000000000001,64.29,62.25,63.65499999999999
2020-06-07,INTC,63.480000000000004,63.93,62.91999999999999,63.355000000000004
2020-06-08,INTC,63.97,64.15,62.94,63.67
2020-06-09,INTC,62.99,63.71,62.9,63.04
2020-06-10,INTC,62.79,64.29,62.75,63.87
2020-06-11,INTC,63.07,63.3,59.52,59.7
2020-06-12,INTC,60.11,60.96,58.12,59.33
2020-06-13,INTC,61.59,62.13000000000001,58.82,59.514999999999986
2020-06-14,INTC,60.41,61.004999999999995,59.035,60.25
2020-06-15,INTC,59.33,60.36,58.58,60.1
2020-06-16,INTC,61.49,61.65,59.49,60.4
2020-06-17,INTC,60.74,61.28,60.06,60.49
2020-06-18,INTC,60.35,60.51,59.32,60.08
2020-06-19,INTC,60.65,60.89,59.1,59.62
2020-06-20,INTC,60.50000000000001,60.70000000000002,59.21,59.84999999999998
2020-06-21,INTC,59.959999999999994,60.51,59.34499999999999,60.005
2020-06-22,INTC,59.73,60.55,58.83,60.09
2020-06-23,INTC,60.19,60.47,59.86,59.92
2020-06-24,INTC,59.64,59.81,58.67,59.09
2020-06-25,INTC,58.98,59.09,57.48,58.51
2020-06-26,INTC,58.49,58.73,57.07,57.5
2020-06-27,INTC,58.73500000000001,58.91000000000001,57.275,58.00499999999998
2020-06-28,INTC,58.09,59.165,57.64999999999999,59.05
2020-06-29,INTC,57.47,58.35,56.76,58.27
2020-06-30,INTC,58.71,59.98,58.54,59.83
2020-07-01,INTC,59.91,60.03,58.76,58.81
2020-07-02,INTC,59.19,59.81,58.97,59.13
2020-07-03,INTC,59.550000000000004,59.920000000000016,58.864999999999995,58.969999999999985
2020-07-04,INTC,59.550000000000004,59.920000000000016,58.864999999999995,58.969999999999985
2020-07-05,INTC,58.894999999999996,59.595,58.36999999999999,58.925
2020-07-06,INTC,58.72,59.62,58.6,59.54
2020-07-07,INTC,59.07,59.57,58.14,58.31
2020-07-08,INTC,58.45,58.7,57.93,58.61
2020-07-09,INTC,58.2,58.75,57.7,58.42
2020-07-10,INTC,57.95,59.69,57.83,59.53
2020-07-11,INTC,58.07500000000001,59.22000000000001,57.765,58.97499999999999
2020-07-12,INTC,58.855000000000004,59.935,57.86999999999999,58.78
2020-07-13,INTC,59.84,60.62,58.39,58.58
2020-07-14,INTC,57.87,59.25,57.35,58.98
2020-07-15,INTC,59.03,59.34,58.42,59.03
2020-07-16,INTC,58.54,59.36,58.4,59.14
2020-07-17,INTC,59.42,60.46,59.28,60.0
2020-07-18,INTC,58.980000000000004,59.91000000000001,58.84,59.569999999999986
2020-07-19,INTC,60.8,61.655,59.88999999999999,60.925
2020-07-20,INTC,60.08,61.38,59.34,61.15
2020-07-21,INTC,61.52,61.93,60.44,60.7
2020-07-22,INTC,61.31,61.77,60.62,61.05
2020-07-23,INTC,61.26,61.74,59.98,60.4
2020-07-24,INTC,52.15,52.18,49.5,50.59
2020-07-25,INTC,56.705000000000005,56.960000000000015,54.739999999999995,55.49499999999999
2020-07-26,INTC,50.254999999999995,50.685,49.30499999999999,49.405
2020-07-27,INTC,51.03,51.14,49.47,49.57
2020-07-28,INTC,49.48,50.23,49.14,49.24
2020-07-29,INTC,49.49,49.5,47.9,48.07
2020-07-30,INTC,47.83,48.5,47.59,47.99
2020-07-31,INTC,48.13,48.32,46.97,47.73
2020-08-01,INTC,47.980000000000004,48.41000000000001,47.28,47.859999999999985
2020-08-02,INTC,48.435,48.885000000000005,48.11999999999999,48.715
2020-08-03,INTC,48.27,48.63,47.74,48.3
2020-08-04,INTC,48.6,49.14,48.5,49.13
2020-08-05,INTC,49.72,49.72,48.66,48.92
2020-08-06,INTC,48.79,48.82,48.1,48.57
2020-08-07,INTC,48.53,48.65,47.7,48.03
2020-08-08,INTC,48.66000000000001,48.735000000000014,47.900000000000006,48.29999999999998
2020-08-09,INTC,48.915000000000006,49.56,48.059999999999995,48.705
2020-08-10,INTC,48.2,49.39,48.06,49.22
2020-08-11,INTC,49.63,49.73,48.06,48.19
2020-08-12,INTC,48.67,49.26,48.24,49.19
2020-08-13,INTC,49.26,49.33,48.39,48.56
2020-08-14,INTC,48.73,49.21,48.65,48.89
2020-08-15,INTC,48.995000000000005,49.27000000000001,48.519999999999996,48.72499999999999
2020-08-16,INTC,49.185,49.44,48.67499999999999,48.72499999999999
2020-08-17,INTC,49.11,49.31,48.73,48.489999999999995
2020-08-18,INTC,49.26,49.57,48.62,48.65
2020-08-19,INTC,48.79,48.98,48.25,48.33
2020-08-20,INTC,49.81,50.2,49.0,49.17
2020-08-21,INTC,49.02,49.31,48.65,49.28
2020-08-22,INTC,49.415000000000006,49.75500000000002,48.825,49.22499999999999
2020-08-23,INTC,49.305,49.64,49.01499999999999,49.22499999999999
2020-08-24,INTC,49.26,49.4,48.82,49.489999999999995
2020-08-25,INTC,49.35,49.88,49.21,49.43
2020-08-26,INTC,49.39,49.67,49.23,49.55
2020-08-27,INTC,49.79,49.93,49.17,49.4
2020-08-28,INTC,49.57,50.8,49.46,50.43
2020-08-29,INTC,49.68000000000001,50.36500000000001,49.315,49.914999999999985
2020-08-30,INTC,50.955,51.25,50.269999999999996,50.870000000000005
2020-08-31,INTC,51.0,51.5,50.32,50.95
2020-09-01,INTC,50.91,51.0,50.22,50.79
2020-09-02,INTC,51.21,52.68,51.09,50.86999999999999
2020-09-03,INTC,51.06,51.84000000000002,50.655,50.08
2020-09-04,INTC,50.53,51.23,49.49,50.08
2020-09-05,INTC,50.53,51.23,49.49,50.08
2020-09-06,INTC,50.53,51.23,49.49,50.08
2020-09-07,INTC,49.394999999999996,49.935,48.94499999999999,49.265
2020-09-08,INTC,49.26,49.9,48.85,48.91
2020-09-09,INTC,49.53,49.97,49.04,49.62
2020-09-10,INTC,50.0,50.09,48.71,48.96
2020-09-11,INTC,49.26,50.05,48.95,49.28
2020-09-12,INTC,49.63000000000001,50.070000000000014,48.83,49.11999999999999
2020-09-13,INTC,49.32,50.16,49.28999999999999,49.705
2020-09-14,INTC,48.85,49.72,48.85,49.41
2020-09-15,INTC,49.79,50.6,49.73,50.0
2020-09-16,INTC,50.51,51.03,50.17,50.37
2020-09-17,INTC,49.37,50.49,49.3,50.32
2020-09-18,INTC,50.33,50.5,49.04,49.89
2020-09-19,INTC,49.85000000000001,50.49500000000002,49.17,50.10499999999999
2020-09-20,INTC,49.64,49.980000000000004,49.14999999999999,49.835
2020-09-21,INTC,49.39,49.75,48.83,49.72
2020-09-22,INTC,49.89,50.21,49.47,49.95
2020-09-23,INTC,49.83,50.15,48.66,48.82
2020-09-24,INTC,48.53,49.64,48.42,49.16
2020-09-25,INTC,48.96,50.28,48.75,49.94
2020-09-26,INTC,48.745000000000005,49.960000000000015,48.585,49.54999999999998
2020-09-27,INTC,50.91,51.6,50.55499999999999,51.31
2020-09-28,INTC,50.51,51.46,50.16,51.43
2020-09-29,INTC,51.31,51.74,50.95,51.19
2020-09-30,INTC,51.24,52.38,51.15,51.78
2020-10-01,INTC,52.4,52.72,51.99,52.24
2020-10-02,INTC,51.5,51.98,50.99,51.01
2020-10-03,INTC,51.95,52.35000000000001,51.49,51.624999999999986
2020-10-04,INTC,51.504999999999995,52.255,51.24999999999999,51.53
2020-10-05,INTC,51.3,51.81,51.27,51.69
2020-10-06,INTC,51.71,52.7,51.23,51.37
2020-10-07,INTC,51.50500000000001,52.25500000000002,51.25,51.52999999999999
2020-10-08,INTC,52.91,53.58,52.67,53.37
2020-10-09,INTC,53.55,53.85,52.67,52.82
2020-10-10,INTC,53.230000000000004,53.71500000000002,52.67,53.094999999999985
2020-10-11,INTC,53.230000000000004,53.71500000000002,52.67,53.094999999999985
2020-10-12,INTC,54.14,54.345,53.56499999999999,53.69
2020-10-13,INTC,54.27,54.29,53.62,53.83
2020-10-14,INTC,54.01,54.4,53.51,53.55
2020-10-15,INTC,52.75,53.98,52.62,53.85
2020-10-16,INTC,53.9,54.7,53.9,54.16
2020-10-17,INTC,53.325,54.34000000000002,53.26,54.00499999999998
2020-10-18,INTC,54.535,55.465,53.55499999999999,54.58
2020-10-19,INTC,54.47,56.23,53.84,54.58
2020-10-20,INTC,54.6,54.7,53.27,54.58
2020-10-21,INTC,53.14,54.07,52.82,53.5
2020-10-22,INTC,53.12,54.22,53.07,53.9
2020-10-23,INTC,48.35,48.67,47.66,48.2
2020-10-24,INTC,50.73500000000001,51.445000000000014,50.364999999999995,51.04999999999998
2020-10-25,INTC,50.73500000000001,51.445000000000014,50.364999999999995,51.04999999999998
2020-10-26,INTC,45.435,45.849999999999994,44.779999999999994,44.945
2020-10-27,INTC,45.98,46.41,45.36,45.64
2020-10-28,INTC,44.89,45.29,44.2,44.25
2020-10-29,INTC,44.24,44.47,43.92,44.11
2020-10-30,INTC,44.1,44.8,43.61,44.28
2020-10-31,INTC,44.17000000000001,44.63500000000001,43.765,44.194999999999986
2020-11-01,INTC,44.845,45.260000000000005,44.47,44.655
2020-11-02,INTC,44.96,45.06,44.24,44.46
2020-11-03,INTC,44.73,45.46,44.7,44.85
2020-11-04,INTC,45.11,46.15,44.78,45.7
2020-11-05,INTC,46.15,46.38,45.53,45.68
2020-11-06,INTC,45.54,45.8,44.9,45.68999999999998
2020-11-07,INTC,45.845000000000006,46.09000000000002,45.215,45.68999999999998
2020-11-08,INTC,46.019999999999996,46.915,45.394999999999996,45.519999999999996
2020-11-09,INTC,46.64,47.35,45.54,45.6
2020-11-10,INTC,45.4,46.48,45.25,45.44
2020-11-11,INTC,45.9,46.46,45.86,46.35
2020-11-12,INTC,46.13,46.19,44.55,44.95
2020-11-13,INTC,44.99,45.58,44.97,45.46
2020-11-14,INTC,45.56000000000001,45.88500000000001,44.76,45.204999999999984
2020-11-15,INTC,45.894999999999996,46.435,45.599999999999994,45.86
2020-11-16,INTC,46.04,46.75,45.79,46.19
2020-11-17,INTC,45.75,46.12,45.41,45.53
2020-11-18,INTC,45.55,45.69,45.04,45.06
2020-11-19,INTC,44.92,45.67,44.7,45.62
2020-11-20,INTC,45.66,45.88,45.33,45.39
2020-11-21,INTC,45.290000000000006,45.77500000000002,45.015,45.50499999999998
2020-11-22,INTC,45.885,46.754999999999995,45.72999999999999,46.535
2020-11-23,INTC,45.48,46.21,45.45,46.06
2020-11-24,INTC,46.29,47.3,46.01,47.01
2020-11-25,INTC,47.03,47.18,46.57,47.05
2020-11-26,INTC,46.66000000000001,47.24000000000001,46.29,47.02999999999999
2020-11-27,INTC,47.36,48.1,47.36,47.45
2020-11-28,INTC,47.36,48.1,47.36,47.45
2020-11-29,INTC,48.085,49.364999999999995,47.989999999999995,48.955
2020-11-30,INTC,47.42,48.5,47.27,48.35
2020-12-01,INTC,48.75,50.23,48.71,49.56
2020-12-02,INTC,49.22,50.06,49.18,49.9
2020-12-03,INTC,49.92,51.11,49.78,50.99
2020-12-04,INTC,51.06,52.65,51.0,51.99
2020-12-05,INTC,50.49000000000001,51.88000000000001,50.39,51.48999999999999
2020-12-06,INTC,50.415,51.004999999999995,49.684999999999995,50.445
2020-12-07,INTC,51.0,51.29,49.56,50.2
2020-12-08,INTC,49.83,50.72,49.81,50.69
2020-12-09,INTC,50.28,50.84,49.73,50.07
2020-12-10,INTC,49.66,50.72,49.59,50.26
2020-12-11,INTC,50.14,50.14,49.12,49.73
2020-12-12,INTC,49.900000000000006,50.430000000000014,49.355000000000004,49.99499999999998
2020-12-13,INTC,50.4,51.175,49.974999999999994,50.57
2020-12-14,INTC,49.82,51.34,49.74,50.47
2020-12-15,INTC,50.98,51.01,50.21,50.67
2020-12-16,INTC,50.71,51.46,50.68,51.12
2020-12-17,INTC,51.15,51.32,50.22,50.65
2020-12-18,INTC,50.57,50.68,47.11,47.46
2020-12-19,INTC,50.86000000000001,51.000000000000014,48.665,49.054999999999986
2020-12-20,INTC,46.32,46.45,45.24,46.36
2020-12-21,INTC,46.32,46.45,45.24,46.36
2020-12-22,INTC,46.32,46.45,45.24,46.36
2020-12-23,INTC,46.17,47.03,46.07,46.57
2020-12-24,INTC,46.6,47.09,46.34,47.07
2020-12-25,INTC,46.385000000000005,47.06000000000002,46.205,46.819999999999986
2020-12-26,INTC,46.385000000000005,47.06000000000002,46.205,46.819999999999986
2020-12-27,INTC,47.205,49.155,46.675,48.230000000000004
2020-12-28,INTC,47.19,47.64,46.86,47.07
2020-12-29,INTC,47.22,50.67,46.49,49.39
2020-12-30,INTC,49.11,49.19,48.56,48.22999999999999
2020-12-31,INTC,48.75,50.19,48.72,49.82
2021-01-01,INTC,48.93000000000001,49.69000000000001,48.64,49.82
2021-01-02,INTC,48.93000000000001,49.69000000000001,48.64,49.82
2021-01-03,INTC,49.945,51.489999999999995,49.76499999999999,50.855000000000004
2021-01-04,INTC,49.945,51.489999999999995,49.76499999999999,50.855000000000004
2021-01-05,INTC,49.45,50.83,49.33,50.61
2021-01-06,INTC,50.44,52.15,50.2,51.1
2021-01-07,INTC,51.49,52.69,51.3,52.19
2021-01-08,INTC,52.45,52.53,51.27,51.65
2021-01-09,INTC,51.97000000000001,52.610000000000014,51.285,51.91999999999999
