Date,Stock,Open,High,Low,Close
2020-04-02,MSFT,151.86,155.48,150.36,155.26
2020-04-03,MSFT,155.1,157.38,152.19,153.83
2020-04-04,MSFT,153.48000000000002,156.43,151.275,154.54500000000002
2020-04-05,MSFT,164.95499999999998,168.25,160.42000000000002,164.38
2020-04-06,MSFT,160.32,166.5,157.58,165.27
2020-04-07,MSFT,169.59,170.0,163.26,163.49
2020-04-08,MSFT,165.67,166.67,163.5,165.13
2020-04-09,MSFT,166.36,167.37,163.33,165.14
2020-04-10,MSFT,166.015,167.01999999999998,163.41500000000002,165.135
2020-04-11,MSFT,166.015,167.01999999999998,163.41500000000002,165.135
2020-04-12,MSFT,166.675,169.66,165.15,169.605
2020-04-13,MSFT,164.35,165.57,162.3,165.51
2020-04-14,MSFT,169.0,173.75,168.0,173.7
2020-04-15,MSFT,171.2,173.57,169.24,171.88
2020-04-16,MSFT,174.3,177.28,172.9,177.04
2020-04-17,MSFT,179.5,180.0,175.87,178.6
2020-04-18,MSFT,176.9,178.64,174.385,177.82
2020-04-19,MSFT,175.065,176.20999999999998,170.55,171.44
2020-04-20,MSFT,176.63,178.75,174.99,175.06
2020-04-21,MSFT,173.5,173.67,166.11,167.82
2020-04-22,MSFT,171.39,174.0,170.82,173.52
2020-04-23,MSFT,174.11,175.06,170.91,171.42
2020-04-24,MSFT,172.06,174.56,170.71,174.55
2020-04-25,MSFT,173.085,174.81,170.81,172.985
2020-04-26,MSFT,176.09,176.285,171.345,171.93
2020-04-27,MSFT,176.59,176.9,173.3,174.05
2020-04-28,MSFT,175.59,175.67,169.39,169.81
2020-04-29,MSFT,173.22,177.68,171.88,177.43
2020-04-30,MSFT,174.405,176.675,170.635,173.62
2020-05-01,MSFT,175.8,178.64,174.01,174.57
2020-05-02,MSFT,175.8,178.64,174.01,174.57
2020-05-03,MSFT,177.555,181.325,176.85000000000002,179.8
2020-05-04,MSFT,174.49,179.0,173.8,178.84
2020-05-05,MSFT,180.62,183.65,179.9,180.76
2020-05-06,MSFT,182.08,184.2,181.63,182.54
2020-05-07,MSFT,184.17,184.55,182.58,183.6
2020-05-08,MSFT,184.98,185.0,183.36,184.68
2020-05-09,MSFT,184.575,184.775,182.97000000000003,184.14
2020-05-10,MSFT,184.97500000000002,187.27499999999998,182.575,184.625
2020-05-11,MSFT,183.15,187.51,182.85,186.74
2020-05-12,MSFT,186.8,187.04,182.3,182.51
